Treatment Index,Protected Pr(Y=1),Matched Mean Pr(Y=1),is_significant,comparison
549,0.877566721063035,0.8926309822987997,True,Lower than
552,0.6110508368186751,0.8671298268147116,True,Lower than
553,0.7653341155392319,0.7948463951985317,True,Lower than
554,0.4658332428434285,0.9404719219458889,True,Lower than
556,0.8784078389877545,0.7165739178554296,True,Higher than
557,0.9297266464498947,0.7485964011487997,True,Higher than
559,0.8158273404760944,0.8749005034356759,True,Lower than
560,0.2676288218186243,0.9122523602175286,True,Lower than
564,0.9133403142224016,0.8407160379184571,True,Higher than
565,0.9173435217945726,0.8405856540083623,True,Higher than
566,0.9231179718574538,0.7529344931496333,True,Higher than
567,0.7436879656779235,0.7318509236119586,True,Higher than
569,0.943918313856871,0.7237953617124436,True,Higher than
570,0.7139963860631027,0.8017084968153481,True,Lower than
571,0.8477519240099977,0.7688323859743683,True,Higher than
573,0.6978979498285958,0.8123700821439555,True,Lower than
574,0.7466070326136052,0.8204810778242099,True,Lower than
580,0.8751548505972335,0.8384366013636914,True,Higher than
581,0.3689878146376779,0.8718945496843382,True,Lower than
582,0.43476498388380336,0.9001521997060314,True,Lower than
584,0.5515686170808928,0.8283461493046365,True,Lower than
589,0.6844093631246189,0.7850333457569364,True,Lower than
595,0.7937618369692672,0.758381313432274,True,Higher than
596,0.7422959047543151,0.9283500233248246,True,Lower than
597,0.9246937520039549,0.790248586814076,True,Higher than
599,0.9746738187300326,0.8824540463001276,True,Higher than
600,0.8163413989055587,0.9018331496791697,True,Lower than
601,0.722505588177361,0.927204239558374,True,Lower than
602,0.856216481888533,0.7982349811501919,True,Higher than
604,0.7835568404151474,0.7925600399836725,True,Lower than
606,0.41396966206888974,0.9162700530777524,True,Lower than
607,0.7538618375663664,0.8676833667502745,True,Lower than
609,0.7970344758844657,0.7937500199816211,False,Equal
610,0.8083775012738575,0.9196997152143105,True,Lower than
611,0.7625487055967252,0.8107191494850028,True,Lower than
612,0.40657867488198024,0.8174762386930128,True,Lower than
613,0.6092047742549286,0.7880182631818811,True,Lower than
614,0.5277945574469339,0.8696718080504072,True,Lower than
615,0.9346411265238569,0.9386130180204327,True,Lower than
616,0.6712158145123361,0.8308370238649749,True,Lower than
617,0.9044653813512626,0.937445447014713,True,Lower than
618,0.8982725918784774,0.7590326645892758,True,Higher than
624,0.5781334820008294,0.9133699349984608,True,Lower than
626,0.9690954165264855,0.7921304889648555,True,Higher than
629,0.9307831941651341,0.7616486879075336,True,Higher than
630,0.9195034096528413,0.744726906097333,True,Higher than
631,0.8742792838506119,0.7783460943817202,True,Higher than
632,0.8007563475041807,0.737109508669368,True,Higher than
633,0.9204720035713413,0.8949097216461351,True,Higher than
634,0.946519417169621,0.8531223818029744,True,Higher than
635,0.9729236292937572,0.8556778794673235,True,Higher than
638,0.6702459065176586,0.867304388296884,True,Lower than
639,0.9507955890207389,0.7209069949123689,True,Higher than
640,0.6568893664404272,0.9044637761996707,True,Lower than
642,0.28117392608601177,0.9135954105443205,True,Lower than
643,0.4416070030063766,0.9308133103368661,True,Lower than
645,0.8719386927927103,0.819529803663781,True,Higher than
646,0.923604919517364,0.7188271001283856,True,Higher than
647,0.7828562396782207,0.8151434273025603,True,Lower than
648,0.9682316398798547,0.9177938571652922,True,Higher than
651,0.5066719190155692,0.9193845032229975,True,Lower than
654,0.7291580062638938,0.836928653459969,True,Lower than
655,0.9255025061198898,0.7452009443810654,True,Higher than
656,0.8859843132162432,0.7582183264082133,True,Higher than
657,0.8625180719520679,0.8230599433156384,True,Higher than
658,0.9466048599864948,0.7269777143665044,True,Higher than
659,0.8190805113496319,0.7916582651659242,True,Higher than
660,0.8829670296681839,0.7567868273544331,True,Higher than
661,0.9131649121346962,0.7508526568493585,True,Higher than
663,0.919773622906246,0.7534313301976572,True,Higher than
664,0.8993882879054603,0.7470509809872339,True,Higher than
665,0.8181298019141051,0.7497305770123026,True,Higher than
666,0.9090943085988504,0.7203503292923089,True,Higher than
667,0.768730088572651,0.8939641190016645,True,Lower than
671,0.8975856491738565,0.7891410061146529,True,Higher than
672,0.37005834340746196,0.8675915944849212,True,Lower than
673,0.8482256080884375,0.7612023541716978,True,Higher than
680,0.8703531760900693,0.9135276422315448,True,Lower than
681,0.6359851542278623,0.9066666923236117,True,Lower than
682,0.708543433517169,0.8099433075634963,True,Lower than
683,0.9480962674782298,0.7975323651539461,True,Higher than
686,0.6401499293584803,0.8857436876643401,True,Lower than
688,0.8982109067026246,0.8156687647111939,True,Higher than
689,0.5314269190759913,0.8767764351204034,True,Lower than
691,0.9493258889229501,0.9308303166474873,True,Higher than
693,0.8986860314002608,0.8340901598387933,True,Higher than
696,0.914892864730505,0.9232093610193003,True,Lower than
697,0.6123637937894908,0.7810791524075555,True,Lower than
699,0.8905719861218553,0.7403551640864948,True,Higher than
701,0.8912084747463714,0.7584057113720098,True,Higher than
702,0.9347650255589004,0.7272102507233071,True,Higher than
704,0.8474612144042496,0.8300882036227746,True,Higher than
707,0.9137938017993336,0.830387958228652,True,Higher than
709,0.8797537546313874,0.7620166355609632,True,Higher than
711,0.34149579530548063,0.795599366551925,True,Lower than
714,0.9599623787082316,0.734775030223082,True,Higher than
715,0.8257206902964066,0.8266348541198769,False,Equal
716,0.8696086907043566,0.7745360451371225,True,Higher than
717,0.9397873857232144,0.7286804581193306,True,Higher than
718,0.9475361199085587,0.9196717173108659,True,Higher than
719,0.8467610400678031,0.9128273083891196,True,Lower than
720,0.8597222357927985,0.9390172748650571,True,Lower than
721,0.9651150975502836,0.8131086773532483,True,Higher than
722,0.4988657019020092,0.8377348852911504,True,Lower than
724,0.9202890765423433,0.7980433604256324,True,Higher than
725,0.9426442303242638,0.8733638788658918,True,Higher than
728,0.853461424072044,0.7901943472632348,True,Higher than
730,0.6908574941413954,0.9171124408677048,True,Lower than
731,0.8014173604940836,0.7469217152680894,True,Higher than
732,0.2246662026242811,0.9154214863438122,True,Lower than
733,0.6178964357642805,0.8756912053617428,True,Lower than
737,0.9754437373800707,0.8800065790430316,True,Higher than
739,0.9192354244662094,0.8904054018288021,True,Higher than
740,0.9265906049551268,0.7590154993480653,True,Higher than
743,0.8535571866648688,0.7493876322880368,True,Higher than
744,0.7341187582100953,0.9380030671961248,True,Lower than
745,0.9292314974507393,0.8034690855437525,True,Higher than
749,0.8957787981660736,0.9034193569801298,True,Lower than
750,0.9779836236133244,0.8689691401777736,True,Higher than
751,0.3814002531733499,0.9090707739470567,True,Lower than
752,0.6192551555911828,0.9136260536500846,True,Lower than
753,0.8789586836526819,0.7499974010369482,True,Higher than
754,0.8496627138196472,0.8224506647472744,True,Higher than
755,0.5095131622662585,0.900052250464111,True,Lower than
756,0.798682376543509,0.7572850336511492,True,Higher than
757,0.5680859498338958,0.8190768815662139,True,Lower than
758,0.4113906295571713,0.8358002212462988,True,Lower than
759,0.8024902491233721,0.8344753905308303,True,Lower than
760,0.8752059115073285,0.9114674421190339,True,Lower than
761,0.8603338092269277,0.8943577781897813,True,Lower than
762,0.9279027122893182,0.7963069399771696,True,Higher than
763,0.9661655150521942,0.8063166129577034,True,Higher than
766,0.7854169560523376,0.8382212514621927,True,Lower than
768,0.9270681099431903,0.7598176378962979,True,Higher than
769,0.8725706919457125,0.8364411002912131,True,Higher than
770,0.8449860684270231,0.8064657202948574,True,Higher than
771,0.8424291957578378,0.831929219796239,True,Higher than
772,0.8880228541073966,0.7658597901766941,True,Higher than
773,0.9139041796185237,0.9332285662790585,True,Lower than
774,0.8557415792713126,0.7509245062669551,True,Higher than
775,0.9106275556381794,0.8221505934542361,True,Higher than
776,0.9288095289510396,0.7205884030644214,True,Higher than
777,0.8315377524122051,0.8348268119202126,False,Equal
778,0.9693199309629476,0.8570255193442372,True,Higher than
779,0.907150719045037,0.7488106764189932,True,Higher than
780,0.39324102602579913,0.8924837155180099,True,Lower than
782,0.7928293392913768,0.8523029661890876,True,Lower than
784,0.8341177970536362,0.753615463583378,True,Higher than
788,0.7890474292757743,0.8322183920533857,True,Lower than
790,0.8227772647707682,0.9155896284444826,True,Lower than
792,0.8448599484125382,0.9016675420255137,True,Lower than
796,0.7615061633407665,0.7255092282878581,True,Higher than
797,0.8168671261572746,0.8455200919878776,True,Lower than
798,0.9510033615463068,0.7412975635245367,True,Higher than
799,0.889713268111333,0.7463685962128837,True,Higher than
800,0.935471957962091,0.7501760536689152,True,Higher than
802,0.9028754363406792,0.7612468951241095,True,Higher than
803,0.823669669251253,0.8026153046346824,True,Higher than
805,0.7381577626822726,0.7302323646302472,True,Higher than
807,0.8339327109464261,0.831032978497989,False,Equal
808,0.8317390629930258,0.8067763866828308,True,Higher than
810,0.5569756651422947,0.7955426656724386,True,Lower than
811,0.8571763601831297,0.8682021128372709,True,Lower than
812,0.7546332417635232,0.906349693717699,True,Lower than
813,0.7908727302926392,0.8942269181017152,True,Lower than
818,0.9586908617626481,0.9070003704993909,True,Higher than
819,0.9672301759711109,0.9001851811283145,True,Higher than
820,0.9021266353251495,0.9397491810920902,True,Lower than
823,0.7786774805547678,0.8004616455867394,True,Lower than
825,0.6777434626324078,0.9223158774668184,True,Lower than
828,0.6291767354097988,0.8300067160800207,True,Lower than
829,0.8383905356258079,0.7354077572372698,True,Higher than
830,0.8857690581166549,0.7888272287380823,True,Higher than
831,0.9337300391491931,0.900567480385709,True,Higher than
832,0.7527905520402774,0.7753864240967333,True,Lower than
833,0.9598735604253774,0.8972209780619987,True,Higher than
835,0.901983371087436,0.9302043360469706,True,Lower than
836,0.858395208742875,0.821821180279107,True,Higher than
837,0.8875652661075626,0.7938860404815626,True,Higher than
840,0.8319621504875562,0.8832657576636095,True,Lower than
841,0.4195419078155257,0.8457288135442272,True,Lower than
842,0.8604857442700047,0.9139491776336561,True,Lower than
843,0.8120112198400908,0.789704986820963,True,Higher than
844,0.7020917557268576,0.7646119934486275,True,Lower than
845,0.961749755793619,0.9018820190346346,True,Higher than
846,0.9033738984935902,0.936640003297736,True,Lower than
847,0.9682190036529645,0.8999228965578837,True,Higher than
848,0.93630927840129,0.8896728810110869,True,Higher than
850,0.9407312740052952,0.8354877120519459,True,Higher than
851,0.9222932648379525,0.871823185394562,True,Higher than
856,0.37735449775624763,0.843105879149594,True,Lower than
857,0.6838218595927936,0.9365713037394073,True,Lower than
858,0.5342682700005851,0.7632054766406834,True,Lower than
860,0.8409422117457009,0.7979366172303426,True,Higher than
861,0.6879461916218897,0.7490358024700504,True,Lower than
862,0.953850697914747,0.7200426155203173,True,Higher than
863,0.8854841391284678,0.7509355064218601,True,Higher than
865,0.8604917663926351,0.867401295345248,True,Lower than
866,0.9083471404231237,0.832898772631335,True,Higher than
867,0.9534508856407393,0.727424740638821,True,Higher than
868,0.953690287988179,0.8306103284221615,True,Higher than
869,0.8896850839198828,0.7285499120200444,True,Higher than
870,0.89794306273053,0.7475789159292426,True,Higher than
871,0.8631508174872785,0.9199884227620835,True,Lower than
873,0.895802767296953,0.9288561660211571,True,Lower than
874,0.767903555307193,0.9000589974273874,True,Lower than
877,0.8788911394290169,0.7586737549240264,True,Higher than
880,0.22273982256641442,0.9186041684583189,True,Lower than
882,0.934147222176011,0.758025537716525,True,Higher than
883,0.9409330849159891,0.7576625076368465,True,Higher than
884,0.5441590517697082,0.9376500530063985,True,Lower than
885,0.9054817257981567,0.8914966040533905,True,Higher than
886,0.857610051089154,0.7983159292360128,True,Higher than
