Treatment Index,Protected Pr(Y=1),Matched Mean Pr(Y=1),is_significant,comparison
887,0.8973202580339067,0.8168981101674677,True,Higher than
889,0.8714162628272307,0.9216970999229293,True,Lower than
890,0.9604941990284642,0.7991275827657379,True,Higher than
893,0.869396122960055,0.8440574687604061,True,Higher than
894,0.8808643983205856,0.9378789482476106,True,Lower than
895,0.9271279763455348,0.9113709789318747,True,Higher than
897,0.9470721887631127,0.9371665072865898,True,Higher than
898,0.42285005029386613,0.8774206766294647,True,Lower than
899,0.9260534290788099,0.7889692884199677,True,Higher than
902,0.669252494465272,0.8850542230021897,True,Lower than
904,0.5895900355986744,0.9068986067931377,True,Lower than
906,0.9422276370840078,0.7863088964148542,True,Higher than
907,0.9408918538565904,0.8115227845006042,True,Higher than
908,0.9562298344608197,0.8946467286537673,True,Higher than
909,0.7075745959038514,0.7627167493963786,True,Lower than
914,0.8825736384576248,0.7427433230017391,True,Higher than
918,0.742162298196882,0.7934886984416206,True,Lower than
919,0.8318806940688417,0.7958355783996339,True,Higher than
922,0.8496946316412479,0.9206228284994117,True,Lower than
928,0.9714157206026809,0.9299148781822081,True,Higher than
931,0.697282598551912,0.7858252079972483,True,Lower than
932,0.4944577925989667,0.8084407660859182,True,Lower than
934,0.9561089797128391,0.9105865879991106,True,Higher than
935,0.5442191976124625,0.9331401806954501,True,Lower than
939,0.9508275114759287,0.9266668057843843,True,Higher than
941,0.40054587073974385,0.9117941988802336,True,Lower than
942,0.6719636164070875,0.8460035156376214,True,Lower than
944,0.9333368051245334,0.7285706118983681,True,Higher than
945,0.8542817416806266,0.7609882203415955,True,Higher than
946,0.9275914762653115,0.7362128171579603,True,Higher than
947,0.9652640930929761,0.7227026634433649,True,Higher than
948,0.6837861701433198,0.8072272983768413,True,Lower than
949,0.8896648061798988,0.7600617039686834,True,Higher than
950,0.9306172061683813,0.7982118639327754,True,Higher than
951,0.4388216423178524,0.9201806035144476,True,Lower than
952,0.8664526630993283,0.7685556281166619,True,Higher than
954,0.8909453693110886,0.8955483015683786,True,Lower than
955,0.9074924274694033,0.7585772349104596,True,Higher than
956,0.6155532581946689,0.731274268960415,True,Lower than
957,0.8049908201815196,0.8447288391622857,True,Lower than
958,0.8840918524090348,0.8026148385225139,True,Higher than
959,0.333306466959672,0.8272467447591425,True,Lower than
960,0.8935242380852824,0.7557671829527755,True,Higher than
962,0.9044602563152104,0.7272464424956254,True,Higher than
963,0.6078257599693359,0.8197561167321615,True,Lower than
964,0.9275279049408194,0.7683691345902122,True,Higher than
965,0.9324823520687416,0.728440097301026,True,Higher than
966,0.3163873571904152,0.802259340520806,True,Lower than
970,0.7523037768698203,0.7874500557568157,True,Lower than
973,0.939073343507017,0.7283832165698217,True,Higher than
974,0.3081387863414398,0.827098744080798,True,Lower than
976,0.7235800972677853,0.9301450807100744,True,Lower than
977,0.9230911865147984,0.9378193897561868,True,Lower than
980,0.9724863296311865,0.8831745037354666,True,Higher than
981,0.8872771696394478,0.8228322892604604,True,Higher than
982,0.775335128972531,0.8700231646581524,True,Lower than
986,0.8787357549662898,0.858130334894854,True,Higher than
987,0.8618274924689732,0.7907872202681548,True,Higher than
988,0.9475111738306783,0.8346318493658231,True,Higher than
989,0.9306709506692604,0.7236672276982149,True,Higher than
991,0.9066205105367439,0.8283922767379515,True,Higher than
992,0.6682055859748292,0.7617200737602308,True,Lower than
997,0.9744733542279941,0.7638034728872667,True,Higher than
1002,0.9496356887077653,0.84563625188522,True,Higher than
1004,0.9650655277542969,0.9176293410200118,True,Higher than
1007,0.9369121137698063,0.7827419396431202,True,Higher than
1008,0.9426319073364366,0.8239080413784005,True,Higher than
1011,0.9661173854488071,0.9183112988622186,True,Higher than
1013,0.9634960390275076,0.9077569588948735,True,Higher than
1019,0.6493516699359065,0.7927810710475647,True,Lower than
1020,0.8667633532023418,0.8598553934445374,True,Higher than
1021,0.7050936652074349,0.9048271685726617,True,Lower than
1022,0.6909465593822606,0.8698189412984944,True,Lower than
1023,0.9480542572642867,0.9272444512217325,True,Higher than
1027,0.8440274977543692,0.7518943219485115,True,Higher than
1029,0.8268136787971727,0.7794423470658799,True,Higher than
1031,0.9642191338753954,0.7574093719238815,True,Higher than
1032,0.8638942108508654,0.8939441446541201,True,Lower than
1033,0.7549621678992446,0.9369099988940028,True,Lower than
1034,0.9589974885247033,0.8842034735912084,True,Higher than
1035,0.9091226315384989,0.7606848633123949,True,Higher than
1037,0.8180641067872878,0.8005838817360292,True,Higher than
1040,0.9162531037465246,0.9371312987717676,True,Lower than
1041,0.9669276523397203,0.7438133535453297,True,Higher than
1044,0.7406627850854919,0.7528310066215244,True,Lower than
1045,0.9604584704708776,0.9185305657854183,True,Higher than
1046,0.9111046868433358,0.7546696999577293,True,Higher than
1048,0.9480357791603715,0.9142946529892291,True,Higher than
1049,0.9094698360049148,0.9126009247443408,True,Lower than
1052,0.9372152099001628,0.9124015870068579,True,Higher than
1054,0.9446848676988205,0.7564952627435824,True,Higher than
1055,0.4943351309120532,0.9174529314912214,True,Lower than
1056,0.9328015653489584,0.7442840787033418,True,Higher than
1057,0.9650005355449199,0.7981580673168251,True,Higher than
1058,0.8816377775694513,0.937525238717755,True,Lower than
1060,0.4394088025649976,0.9217823293715622,True,Lower than
1061,0.900185759026153,0.7462310704878944,True,Higher than
1062,0.9444457178570973,0.7270777970367304,True,Higher than
1063,0.8737949650783149,0.8319074985263734,True,Higher than
1064,0.5721244109468846,0.8563910182948474,True,Lower than
1065,0.5361345955591583,0.8593396367269047,True,Lower than
1066,0.8583648053942973,0.7863305867887155,True,Higher than
1067,0.924952728674187,0.7401414171069411,True,Higher than
1068,0.765429728311572,0.7567137145092572,True,Higher than
1069,0.856216481888533,0.794324596885078,True,Higher than
1072,0.9703883756860563,0.8464821072624793,True,Higher than
1073,0.4348895851832848,0.9097017515518554,True,Lower than
1074,0.38932881839158345,0.9336905726671845,True,Lower than
1075,0.9372152099001628,0.9113355203942425,True,Higher than
1076,0.6863761291744661,0.9202503011435303,True,Lower than
1077,0.8574646819145717,0.9203547233161733,True,Lower than
1079,0.6605831996071763,0.8729914411354014,True,Lower than
1081,0.29772823866477316,0.8031628943208047,True,Lower than
1084,0.8263909381496146,0.8297675059410275,False,Equal
1086,0.9126635644638637,0.7889684359008462,True,Higher than
1087,0.7606138219335896,0.922193190022908,True,Lower than
1090,0.8794296770384779,0.7500360961124146,True,Higher than
1092,0.8866393691938677,0.7879016918898324,True,Higher than
1095,0.9298923233675077,0.9402416336240053,True,Lower than
1098,0.7574355397898602,0.8211030494373897,True,Lower than
1099,0.6246151005786811,0.9364326186760004,True,Lower than
1101,0.8023512811635886,0.7632713167025966,True,Higher than
1102,0.7337920974140171,0.9141253003614227,True,Lower than
1103,0.895962097018589,0.899788354187558,True,Lower than
1105,0.8529062124139181,0.838349546093075,True,Higher than
1106,0.9339108840301693,0.8219256416600114,True,Higher than
1108,0.6121306757758074,0.8195944398779418,True,Lower than
1109,0.597260535992192,0.7879316714230694,True,Lower than
1110,0.8589884743382751,0.7553842569294567,True,Higher than
1112,0.8312784300574747,0.9011989122680746,True,Lower than
1113,0.9225809742953016,0.8020682659533911,True,Higher than
1114,0.9360911517005389,0.7545437331046615,True,Higher than
1115,0.9452753806733508,0.8531761324737985,True,Higher than
1116,0.6643041521511507,0.8844073644870787,True,Lower than
1117,0.9475931707973673,0.8329884074483731,True,Higher than
1118,0.8495782860209833,0.8114911672221738,True,Higher than
1119,0.9043000153156076,0.7584335411763,True,Higher than
1120,0.9301390829732379,0.7232468854654489,True,Higher than
1121,0.9561089797128391,0.9096474834122243,True,Higher than
1122,0.9199935884118224,0.8748204509409706,True,Higher than
1123,0.7964026358900472,0.8657835189085571,True,Lower than
1124,0.826846862927992,0.7435809214567313,True,Higher than
1125,0.9095578159070932,0.8554539394101163,True,Higher than
1126,0.7085984733722316,0.912014390453217,True,Lower than
1127,0.45169037171904836,0.8234546783364614,True,Lower than
1128,0.43211048868342444,0.7611685871353667,True,Lower than
1130,0.8298383785929893,0.8356729812618658,True,Lower than
1131,0.9527163682875562,0.8162520933540413,True,Higher than
1132,0.9390677173047614,0.8425300359589757,True,Higher than
1133,0.9299861195218767,0.7414020638100577,True,Higher than
1136,0.900833137668819,0.9104830620707802,True,Lower than
1138,0.875227626906463,0.9122860504175208,True,Lower than
1143,0.9624702760461974,0.8925094321107485,True,Higher than
1146,0.8549903722785495,0.8546742198106135,False,Equal
1147,0.8686288473215891,0.7515587588234675,True,Higher than
1148,0.8958164693482321,0.7910263449434435,True,Higher than
1149,0.38695825133293654,0.9333515155344366,True,Lower than
1150,0.8614691275696289,0.789141287857103,True,Higher than
1151,0.8399566179914177,0.7730165835882876,True,Higher than
1152,0.8510325022571681,0.7589144632428738,True,Higher than
1153,0.5215856586509517,0.7693635023452182,True,Lower than
1154,0.7093340495857268,0.8118848424169005,True,Lower than
1156,0.9553024732197539,0.7559113804648578,True,Higher than
1161,0.9360503456888507,0.7996731061907447,True,Higher than
1165,0.8565416497821186,0.7727099331652765,True,Higher than
1166,0.5456158590358967,0.8354332688898849,True,Lower than
1170,0.883009788563243,0.7625692668857468,True,Higher than
1172,0.9520732082412098,0.8309121576908339,True,Higher than
1173,0.890693205719287,0.831986112919826,True,Higher than
1177,0.5678436716427191,0.7533923582709342,True,Lower than
1178,0.9694055731196785,0.8297816165508688,True,Higher than
1179,0.7485514981494081,0.8122631343609804,True,Lower than
1180,0.4313950722263491,0.783437127844713,True,Lower than
1181,0.9673797769662767,0.8615678776528077,True,Higher than
1182,0.6541194388422612,0.9248330832995484,True,Lower than
1184,0.9318282052557224,0.7443192735095324,True,Higher than
1186,0.8240273719273422,0.8325373797715759,True,Lower than
1188,0.41250966541440526,0.8175311473858011,True,Lower than
1189,0.911524867524601,0.7475139110406949,True,Higher than
1191,0.9212660554676846,0.8494867817773553,True,Higher than
1192,0.9158210941865612,0.7793853314798495,True,Higher than
1193,0.7218957856473128,0.832395222658197,True,Lower than
1194,0.9652727404006649,0.9121149875176823,True,Higher than
1195,0.4841728594334792,0.9182278998242714,True,Lower than
1196,0.8880228541073966,0.7550558593085792,True,Higher than
1199,0.8474612144042496,0.8313580437806649,True,Higher than
1200,0.828958081436123,0.8851781313796888,True,Lower than
1201,0.9098367892239727,0.7847004838060545,True,Higher than
1203,0.9207375913951029,0.7175060091925793,True,Higher than
1204,0.8289182906645569,0.8354027118420558,True,Lower than
1205,0.8600982910248082,0.7565278398586506,True,Higher than
1206,0.8720702655165758,0.7568457366389179,True,Higher than
1207,0.886826948898395,0.7460795500096026,True,Higher than
1209,0.8702401450987653,0.8306744986098283,True,Higher than
1210,0.7506061017236124,0.7600927777371098,True,Lower than
1211,0.83471762098513,0.8321185533730965,False,Equal
1212,0.9338728315578572,0.7241572365177765,True,Higher than
1213,0.9184578338675752,0.7551414810794178,True,Higher than
1214,0.8462208964404279,0.7611250686253128,True,Higher than
1219,0.8730087515706697,0.7995098929872151,True,Higher than
1221,0.893028358375725,0.7429436892981195,True,Higher than
1222,0.9536251045462206,0.8018637457688618,True,Higher than
1227,0.9588134205772825,0.7281736411565892,True,Higher than
1229,0.8803001198695588,0.7565176067639972,True,Higher than
1232,0.8845778738155333,0.8315116325629038,True,Higher than
1235,0.9145919163487334,0.7204295500241886,True,Higher than
1239,0.9257981721331932,0.7600159868128515,True,Higher than
1243,0.9671386507092934,0.9156078982562487,True,Higher than
1248,0.9643160866294512,0.7885820661437453,True,Higher than
1249,0.8389673663679379,0.7742624985169733,True,Higher than
1250,0.7809516403087615,0.7858560221327388,False,Equal
1252,0.5001767039805981,0.901628456989778,True,Lower than
1254,0.9074070919601036,0.7436808349265357,True,Higher than
1256,0.8698964405516728,0.7880900282715999,True,Higher than
1257,0.8883961148329801,0.8622737156483922,True,Higher than
1259,0.40822154573944897,0.9181560895494429,True,Lower than
1260,0.4001615695429571,0.7886595251974413,True,Lower than
1261,0.7517738270649652,0.7452537285472763,True,Higher than
1262,0.9221136108351705,0.7249131024484063,True,Higher than
1263,0.8209563279375639,0.7529418877403615,True,Higher than
1264,0.9550796456317326,0.7251537176577609,True,Higher than
1265,0.7489310682323321,0.9240142778772997,True,Lower than
1266,0.658122546933763,0.8994234040878963,True,Lower than
1267,0.8256329223925639,0.9391698902491799,True,Lower than
1269,0.48575772409463513,0.907684168343349,True,Lower than
1273,0.8116741604202308,0.7469079053909577,True,Higher than
1274,0.8866263486584876,0.9314166304389986,True,Lower than
1275,0.9331380843284907,0.7941691628534244,True,Higher than
1276,0.9162786916482482,0.7246318472754545,True,Higher than
1277,0.9080566071444506,0.8452147335522244,True,Higher than
1278,0.960255848221475,0.7513910601220314,True,Higher than
1280,0.8180641067872878,0.8039710146557385,True,Higher than
1281,0.8123962033862484,0.8626639307443575,True,Lower than
1282,0.8923604454112046,0.812946712182872,True,Higher than
1284,0.9106208427892327,0.9332316308527274,True,Lower than
1285,0.6758194731503598,0.7641671534632499,True,Lower than
1287,0.8863553356111747,0.9115474779757095,True,Lower than
1289,0.9181232130843575,0.8936293064287278,True,Higher than
1290,0.952524050484196,0.742708866738958,True,Higher than
1291,0.8222485028833951,0.810161391468667,True,Higher than
1292,0.6396622606700529,0.8192164316998048,True,Lower than
1296,0.5527405529617953,0.8564244697512872,True,Lower than
1297,0.8283455363517017,0.8836982766553622,True,Lower than
1300,0.8994402421233496,0.8320525318810291,True,Higher than
1301,0.9403602703221443,0.8156961112058173,True,Higher than
1302,0.9281411540025339,0.9096741159602209,True,Higher than
1303,0.7255362262922613,0.9075185208860449,True,Lower than
1304,0.7762384705979175,0.7585124900886393,True,Higher than
1305,0.9452117816395288,0.8015307005868941,True,Higher than
1306,0.42638144854168114,0.8940157668353159,True,Lower than
1312,0.8093621246195638,0.9184846506436621,True,Lower than
1313,0.4895356952606989,0.8904550837585815,True,Lower than
1320,0.9447598822778409,0.7636250405628592,True,Higher than
1321,0.9253985487331781,0.893733698288566,True,Higher than
1323,0.899138421129435,0.8751234701036661,True,Higher than
1325,0.7348059625955928,0.7882600601951569,True,Lower than
1327,0.943774351093828,0.7934171073131329,True,Higher than
1328,0.620333630323348,0.9112002510297706,True,Lower than
1329,0.827840813479369,0.796201925023758,True,Higher than
1331,0.9248075679940229,0.7620237391765727,True,Higher than
1334,0.9159844298423796,0.774362399724657,True,Higher than
1336,0.9067944753644994,0.763101434875803,True,Higher than
1337,0.826258991928639,0.7551838736284071,True,Higher than
1339,0.7810106681522739,0.8443068610380442,True,Lower than
1341,0.5555725145608987,0.8915203801333901,True,Lower than
1344,0.9693069712668893,0.7240136336681837,True,Higher than
1345,0.8707577855546238,0.7759452266129678,True,Higher than
1346,0.5087376393013536,0.7580678880163704,True,Lower than
1351,0.8916630156003013,0.8332368826785869,True,Higher than
1357,0.32036986816920293,0.8928974468306916,True,Lower than
1360,0.5778736319733827,0.9007662000060422,True,Lower than
1361,0.9629122822935243,0.9192157639268446,True,Higher than
1362,0.5994846777947724,0.830793610065366,True,Lower than
1363,0.8537970252997149,0.7808628189865903,True,Higher than
1366,0.4520189187486377,0.8714837549842656,True,Lower than
1368,0.8424291957578378,0.8358364383184105,True,Higher than
1370,0.8750454184318642,0.802860241095959,True,Higher than
1371,0.9454442365522061,0.7538082111488582,True,Higher than
1372,0.8516184388647854,0.786219805867942,True,Higher than
1373,0.7340128428619495,0.8920374663545375,True,Lower than
1376,0.655725966036615,0.8549248468775416,True,Lower than
1377,0.8431701271797111,0.8636864834877283,True,Lower than
1378,0.8025939037333182,0.9274674271666489,True,Lower than
1379,0.8892507301083025,0.7879190390068241,True,Higher than
1381,0.7778800890036555,0.7579070097126157,True,Higher than
1382,0.7578576922342245,0.7961035445589942,True,Lower than
1383,0.9516110935437875,0.7512698054093037,True,Higher than
1384,0.7879749137054,0.9095882964449497,True,Lower than
1385,0.8375347543967879,0.8880931598966465,True,Lower than
1387,0.45060220238161947,0.8349119986978377,True,Lower than
1388,0.9027698462568269,0.7405370447501184,True,Higher than
1389,0.37460390891609857,0.8232681202054332,True,Lower than
1394,0.7340806992619184,0.7914331291675296,True,Lower than
1395,0.9684524612033845,0.830819093171156,True,Higher than
1397,0.6972013575068408,0.8365087735031654,True,Lower than
1399,0.9454107436675239,0.7287337162058725,True,Higher than
1400,0.9372152099001628,0.9132774977829611,True,Higher than
1401,0.872753438376118,0.8700847842860812,False,Equal
1402,0.8641269399995898,0.8889236965562507,True,Lower than
1403,0.9623659737762387,0.9089554570418368,True,Higher than
1404,0.881619992137254,0.7920125878444603,True,Higher than
1405,0.8067394465856577,0.8108627806786735,False,Equal
1407,0.7890552263744578,0.918323077710506,True,Lower than
1408,0.956944997439631,0.743468387730434,True,Higher than
1410,0.9356650556117765,0.8358558850649074,True,Higher than
1411,0.9134632752063275,0.7297157668081788,True,Higher than
1413,0.7961205260994197,0.831332019254883,True,Lower than
1414,0.839767975721639,0.7957941868931983,True,Higher than
1415,0.8316852233158719,0.7902086119516188,True,Higher than
1416,0.9145806843543408,0.7626776805716732,True,Higher than
1418,0.8180252763315091,0.8362867730313286,True,Lower than
1420,0.9196649879361088,0.7900037613042423,True,Higher than
1421,0.84218283540704,0.82699277328828,True,Higher than
1422,0.7902384395024872,0.8877044760521758,True,Lower than
1423,0.8228068033407094,0.7803248115811887,True,Higher than
1424,0.8677310961894479,0.7600521435620609,True,Higher than
1425,0.8389894076572291,0.7687625300089631,True,Higher than
1426,0.47028792051396984,0.8499925236382841,True,Lower than
1427,0.6370459920129143,0.7502556174312882,True,Lower than
1428,0.9661173854488071,0.9187769149507623,True,Higher than
1429,0.7977266108349315,0.9390457683272266,True,Lower than
1430,0.5264440074186502,0.8718097274483644,True,Lower than
1431,0.8800538552325142,0.8783079033933562,False,Equal
1433,0.9714157206026809,0.9305916991482551,True,Higher than
1439,0.9154981995868521,0.8723781831985269,True,Higher than
1440,0.8670892314232145,0.7508729359440381,True,Higher than
1441,0.8923082831655749,0.759681647512067,True,Higher than
1442,0.8792681659094441,0.7659115128531201,True,Higher than
1443,0.7872193772053243,0.8153539954018402,True,Lower than
1445,0.940444606000431,0.7428190292907325,True,Higher than
1449,0.9251262559363588,0.7437714374068689,True,Higher than
1450,0.8196751437016815,0.7551459615450501,True,Higher than
1451,0.8861216005690113,0.7893414101117975,True,Higher than
1452,0.9279451569613762,0.7638646316939528,True,Higher than
1454,0.8323111820395832,0.9257067060640181,True,Lower than
1456,0.9142743760238216,0.9080916911730307,True,Higher than
1457,0.8641609400085115,0.7542467949973894,True,Higher than
1458,0.9425726220672137,0.7510968870143173,True,Higher than
1459,0.8677841848275174,0.7474230808754296,True,Higher than
1460,0.9160510576777963,0.7345060675403792,True,Higher than
1461,0.9308357860475968,0.7501463192101407,True,Higher than
1471,0.3057292621421064,0.9395775071056227,True,Lower than
1475,0.9136774601866573,0.9246406058304134,True,Lower than
1477,0.459543181963462,0.8202315762861159,True,Lower than
1478,0.9153597616443163,0.7254247798865454,True,Higher than
1485,0.8976050237028766,0.7711471168762383,True,Higher than
1486,0.94397357015105,0.8908077712650477,True,Higher than
1487,0.38592950575503293,0.889984794957317,True,Lower than
1488,0.9450738228036795,0.7599791115533011,True,Higher than
1490,0.47458622805395195,0.8377601739271437,True,Lower than
1491,0.8675916437414144,0.7220656274862688,True,Higher than
1492,0.8762567710231642,0.8201427790600484,True,Higher than
1493,0.7555712290062171,0.8666206707102966,True,Lower than
1495,0.9024960046199896,0.7600141843776157,True,Higher than
1497,0.8458635279360409,0.7857710044850656,True,Higher than
1499,0.9351674600713158,0.8846926000635201,True,Higher than
1500,0.8163783767825364,0.7687112309421191,True,Higher than
1501,0.9208406072648927,0.7616049814189251,True,Higher than
1502,0.8503233459775302,0.7622397420544423,True,Higher than
1503,0.921291615619601,0.8793847773151084,True,Higher than
1505,0.8849122783746728,0.7661706771829232,True,Higher than
1506,0.33669235150828547,0.9195940899081835,True,Lower than
1507,0.9445949613283621,0.762723464413781,True,Higher than
1512,0.8102579993456298,0.8021943092042403,True,Higher than
1513,0.9756156900603402,0.7905214452323136,True,Higher than
1514,0.9431312003344748,0.8263415840712972,True,Higher than
1515,0.9243080363204219,0.7298595934804253,True,Higher than
1516,0.9499705079599623,0.786780411113607,True,Higher than
1517,0.8708855703371743,0.7755461928198946,True,Higher than
1518,0.8760316016289655,0.8623133938929961,True,Higher than
1519,0.7640673412562102,0.7924032388223162,True,Lower than
1520,0.7748528620945111,0.7889830998550722,True,Lower than
1521,0.9573456871170296,0.73285376867033,True,Higher than
1523,0.7128088191220104,0.8414693169888929,True,Lower than
1525,0.9582745009967366,0.8915620963947885,True,Higher than
1531,0.8671637020462328,0.8240830433866604,True,Higher than
1532,0.9386617851497308,0.7552354495216512,True,Higher than
1535,0.43306439275986974,0.7678176987326278,True,Lower than
1536,0.7767642810982778,0.7297567666296417,True,Higher than
1537,0.3397614635682598,0.8949966457600226,True,Lower than
1540,0.7584526731901896,0.7854329083978709,True,Lower than
1541,0.93858801571843,0.790602113397427,True,Higher than
1543,0.7820105972681058,0.7587440839252915,True,Higher than
1544,0.725149040999547,0.894476697389937,True,Lower than
1545,0.7275058129009587,0.7984851665800227,True,Lower than
1548,0.2780799529631009,0.9299076654381803,True,Lower than
1549,0.7708411900449575,0.9229190732254835,True,Lower than
1550,0.9317749778300307,0.8380252326685595,True,Higher than
1552,0.9653704739826874,0.7209981390164438,True,Higher than
1554,0.805229267769547,0.8297649692749514,True,Lower than
1556,0.8409804830510319,0.894775076491267,True,Lower than
1560,0.8953887922897513,0.7409726543162851,True,Higher than
1562,0.9207801329977414,0.7976183942675954,True,Higher than
1563,0.8254802474111751,0.7533323892937298,True,Higher than
1564,0.9645934194052446,0.9056372366756408,True,Higher than
1565,0.9379091503269126,0.8944141383977404,True,Higher than
1566,0.9377410035139703,0.9132119017789304,True,Higher than
1568,0.7956138445648226,0.8490720450009163,True,Lower than
1573,0.9335815609988597,0.783748221080379,True,Higher than
1574,0.7397819544952707,0.8257773393387147,True,Lower than
1576,0.6012660236006999,0.8925686372710858,True,Lower than
1577,0.9455709913279083,0.7212591492446496,True,Higher than
1578,0.3578617713231658,0.9256408521474003,True,Lower than
1579,0.9460950192622367,0.7860095564023247,True,Higher than
1580,0.8009596484419588,0.939760591498607,True,Lower than
1581,0.8180641067872878,0.7984963791304702,True,Higher than
1582,0.869282307851764,0.9094942390406443,True,Lower than
1584,0.8239631489859149,0.904579702901581,True,Lower than
1588,0.3495544664768922,0.9180660430867041,True,Lower than
1589,0.5925422532039546,0.7878133525018802,True,Lower than
1590,0.7522055865211826,0.7894844138480173,True,Lower than
1591,0.7996462676367107,0.7605072962660198,True,Higher than
1592,0.39358696589532316,0.937211990027762,True,Lower than
1593,0.911174900428767,0.8296443938318832,True,Higher than
1594,0.891712406097845,0.751426800076264,True,Higher than
1595,0.41894613510512513,0.7640092655586078,True,Lower than
1596,0.7009483668683236,0.7677421430593182,True,Lower than
1597,0.6358464888408994,0.8430319535136357,True,Lower than
1600,0.2228323689649475,0.9056604835963811,True,Lower than
1604,0.8920421617285471,0.903831247561324,True,Lower than
1605,0.7899626900585922,0.8962716534131373,True,Lower than
1606,0.9042799508203218,0.8071852702378018,True,Higher than
1607,0.8675990927631919,0.7551144364964959,True,Higher than
1609,0.8381131561829444,0.8447604205432032,True,Lower than
1610,0.9112156074193356,0.8913368351556783,True,Higher than
1612,0.628942017705583,0.913577602153278,True,Lower than
1613,0.7880566797028085,0.7513443584090824,True,Higher than
1614,0.5570390224935111,0.8270518057631248,True,Lower than
1615,0.9084764468484934,0.795262009066034,True,Higher than
1616,0.9237745103535335,0.7610467529508128,True,Higher than
1617,0.9778781631428479,0.8736916809345147,True,Higher than
1618,0.8168270691788244,0.919583357791578,True,Lower than
1621,0.8864325951307772,0.9367005263200525,True,Lower than
1622,0.6632248189437755,0.900494482320514,True,Lower than
1623,0.39128329329084943,0.9351484410946992,True,Lower than
1624,0.8779813532815711,0.8847246118782452,True,Lower than
1625,0.5829200755415355,0.9395242197644394,True,Lower than
1626,0.6126503393572663,0.7567167922950045,True,Lower than
1629,0.8076757914267139,0.8161529608786126,True,Lower than
1630,0.9108816462247311,0.863675779199491,True,Higher than
1631,0.5880701446149421,0.7514120824744305,True,Lower than
1632,0.6337091509354996,0.866533853463111,True,Lower than
1633,0.2941529479012941,0.8352087514727213,True,Lower than
1635,0.8754585317530473,0.7995925962721909,True,Higher than
1636,0.8013377286288215,0.8459831846420118,True,Lower than
1637,0.8431806357756728,0.8629480814780246,True,Lower than
1638,0.8923980618490581,0.847893623190175,True,Higher than
1640,0.761377855191061,0.8828807929809919,True,Lower than
1642,0.9794022271813334,0.825496365245397,True,Higher than
1643,0.5059198167836154,0.7404459450656634,True,Lower than
1644,0.4423684785674083,0.8182403118573849,True,Lower than
1645,0.8753733978062125,0.7594596487011208,True,Higher than
1646,0.593909941598644,0.8800093988456638,True,Lower than
1647,0.9191874807587821,0.8612337901327628,True,Higher than
1649,0.9148177661422718,0.7879491345243312,True,Higher than
1651,0.9236708434149468,0.8416784284150463,True,Higher than
1655,0.9094983343985455,0.7221784074561284,True,Higher than
1656,0.793994513260137,0.8279576604704172,True,Lower than
1657,0.3229433287203546,0.8414998365343906,True,Lower than
1662,0.8168335999529309,0.8175891750052393,False,Equal
1663,0.841794421036204,0.8951802669791892,True,Lower than
1665,0.9312861467402961,0.8336267404177307,True,Higher than
1666,0.38020072138191136,0.9229569496568084,True,Lower than
1670,0.9444435212204065,0.8602391191087942,True,Higher than
1671,0.8634076177785438,0.7336241673319707,True,Higher than
1673,0.9011465479802186,0.7405421276401405,True,Higher than
1676,0.8171542630383813,0.7921324010257461,True,Higher than
1677,0.8254313314853254,0.7620275799409637,True,Higher than
1681,0.8975005676537079,0.772247103499017,True,Higher than
1683,0.9028963421315743,0.7926430797738447,True,Higher than
1684,0.8570372885397975,0.9127329001771318,True,Lower than
1690,0.9106349482554007,0.7454513320495285,True,Higher than
1691,0.9012908224048312,0.9235438388976411,True,Lower than
1696,0.6001761971144893,0.7617260852427293,True,Lower than
1698,0.8838844895697365,0.7527039169659518,True,Higher than
1699,0.23486758624114779,0.8978049981154795,True,Lower than
1703,0.9476871061703177,0.7904090745883734,True,Higher than
1706,0.924546702421555,0.9030843773132401,True,Higher than
1708,0.8305155563766476,0.8098890809302872,True,Higher than
1709,0.9524367788016372,0.7240694703541538,True,Higher than
1710,0.8639158081241992,0.7429005100159429,True,Higher than
1711,0.9316178830559965,0.9383483596187377,True,Lower than
1712,0.8921707085063695,0.7462436176017547,True,Higher than
1713,0.8019580616619866,0.7898375159278808,True,Higher than
1714,0.8948483580211035,0.7238461462644317,True,Higher than
1715,0.903938335710208,0.7448800348597936,True,Higher than
1716,0.5006726300030613,0.9113132976392118,True,Lower than
1717,0.8357081259269082,0.7594821654177466,True,Higher than
1718,0.9476871061703177,0.7909215434203789,True,Higher than
