treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
132,0.6846619337192162,0.9017486273974685,0.21708669367825228,1.44218392528863e-126,gray,No
135,0.7663580408579124,0.9086651856614962,0.14230714480358386,1.592769581633092e-114,gray,No
136,0.8208719207242217,0.7602553310632232,-0.06061658966099848,6.082643334317381e-39,gray,No
137,0.8238331302504684,0.7899186684409788,-0.03391446180948965,2.7506075093133995e-22,gray,No
140,0.8776313359768285,0.7469638971713565,-0.13066743880547205,1.1859112632546442e-60,gray,No
141,0.9295730900339794,0.9404398356822735,0.010866745648294152,7.568028430545272e-49,gray,No
142,0.9684524612033845,0.8295356534207969,-0.13891680778258753,3.1620377839108394e-79,gray,No
146,0.7217636966510526,0.7866567956377054,0.06489309898665285,1.9524320741865486e-39,gray,No
147,0.9661173854488071,0.9172282730970047,-0.04888911235180238,1.809690410590429e-70,gray,No
150,0.8927992301891304,0.7818099566573045,-0.11098927353182597,1.3811926881385758e-66,gray,No
151,0.8430808845396957,0.9009642422076267,0.05788335766793107,1.3800860302929764e-69,gray,No
152,0.9636675153447015,0.9002686020850639,-0.06339891325963765,9.976623466053183e-72,gray,No
153,0.7859072379072525,0.7409480054443324,-0.04495923246292011,5.643412562810403e-24,gray,No
154,0.9088627210293,0.8337380081160081,-0.07512471291329192,5.939284235163868e-56,gray,No
156,0.8876995907302394,0.7604629443325518,-0.1272366463976876,9.474399433133814e-65,gray,No
157,0.9077536708675122,0.7316297761776677,-0.17612389468984457,1.4955017393277275e-75,gray,No
158,0.7901907865475125,0.9140129575320667,0.12382217098455417,7.516411982341344e-108,gray,No
159,0.8881098789047011,0.8942928029973083,0.006182924092607234,1.933939396885433e-05,gray,No
160,0.8906612953027409,0.7639099317253297,-0.12675136357741112,1.7391148067261462e-67,gray,No
161,0.826450825928073,0.7485915649191441,-0.07785926100892882,2.0782001803001254e-43,gray,No
162,0.6282986767705274,0.834178911696806,0.2058802349262786,2.343733529260227e-102,gray,No
164,0.8776313359768285,0.7485571284186231,-0.12907420755820542,9.163719055961555e-65,gray,No
165,0.8752010421590702,0.8284081562547647,-0.046792885904305526,3.5374150463817784e-38,gray,No
166,0.6847696327967133,0.8947363698099977,0.2099667370132844,1.0305727700527383e-120,gray,No
167,0.9070914914322871,0.7404600949437432,-0.16663139648854386,7.570749988356007e-75,gray,No
168,0.8996145109241263,0.7476457359148903,-0.151968775009236,5.880184441772079e-69,gray,No
169,0.8478729589553872,0.7274660335135917,-0.12040692544179543,1.3597063819947514e-61,gray,No
170,0.7993920170004885,0.8999991871291384,0.10060717012864995,3.38994694228499e-95,gray,No
171,0.7957115931302576,0.9015729713102445,0.10586137817998686,1.0911960583161576e-100,gray,No
172,0.7721039630657788,0.7613416279206122,-0.010762335145166557,7.535907881886749e-06,gray,No
173,0.9140206943682182,0.8055189093948947,-0.10850178497332352,2.089904537449002e-64,gray,No
174,0.8733365266912417,0.7469640278049725,-0.12637249888626922,7.504460004668713e-61,gray,No
180,0.891052288411838,0.863565917155215,-0.02748637125662301,9.696252256521709e-30,gray,No
181,0.7536632900424032,0.8389075885828722,0.085244298540469,3.461329233079106e-67,gray,No
184,0.5653971035841949,0.8107916858291727,0.2453945822449778,2.6417231854470623e-95,gray,No
185,0.8482853879017344,0.8027632778410358,-0.045522110060698506,3.0009147184509966e-33,gray,No
186,0.770780566726818,0.9125717974165429,0.14179123068972488,2.166384151946831e-116,gray,No
187,0.8152296160729113,0.9173420450979544,0.10211242902504303,1.36039579276566e-103,gray,No
188,0.6764711594269441,0.8855532041069317,0.2090820446799876,4.7209998973508634e-117,gray,No
196,0.7739673422257248,0.7908162580397815,0.016848915814056675,3.3783711865189526e-09,gray,No
201,0.9112693408604686,0.7509733526654856,-0.16029598819498303,1.0056833973122242e-73,gray,No
202,0.8196114725496018,0.9339809886925668,0.11436951614296509,1.972594551607624e-138,gray,No
204,0.8337813614572438,0.8955921064837783,0.0618107450265345,5.661566720675459e-70,gray,No
208,0.715502097875517,0.8476670268144676,0.1321649289389506,2.4814238101999507e-92,gray,No
212,0.6805136649510707,0.9392218012108227,0.258708136259752,4.941080547809619e-183,gray,No
213,0.8669557380095995,0.8162177831157613,-0.050737954893838144,7.985538504621648e-42,gray,No
214,0.8915689142540268,0.8517454301805434,-0.03982348407348346,1.8702353951975464e-36,gray,No
216,0.721725292867792,0.8420105482806508,0.12028525541285884,3.4962432283599365e-77,gray,No
220,0.8983005620878588,0.7231522835633588,-0.1751482785245,9.31773528806201e-86,gray,No
221,0.8050258531908625,0.9389912647630411,0.13396541157217856,6.778346208253795e-153,gray,No
223,0.6470986427299563,0.8830468557715296,0.23594821304157332,9.465451143086857e-119,gray,No
224,0.9059619561494917,0.7440829733772438,-0.16187898277224788,5.437710546309602e-72,gray,No
225,0.7211842170676208,0.7993020858140782,0.07811786874645743,6.467783616329336e-56,gray,No
229,0.6625956918652774,0.8320888982927788,0.16949320642750132,2.265748511917092e-92,gray,No
231,0.955275335995393,0.75451760087615,-0.200757735119243,2.0034266951285335e-83,gray,No
234,0.8945804217592731,0.7549138233759644,-0.13966659838330875,1.1835005034819749e-75,gray,No
236,0.8691575290043507,0.8260228320978862,-0.04313469690646454,6.824814002205497e-34,gray,No
237,0.4190958708758832,0.9286391907615303,0.5095433198856472,2.6913360227388886e-189,gray,No
241,0.9616435308626663,0.9185329267364386,-0.04311060412622769,1.9028357633441584e-64,gray,No
243,0.959734289958659,0.906588818171863,-0.05314547178679596,3.6874126214238044e-70,gray,No
244,0.9227239028518213,0.8196324659801079,-0.1030914368717134,2.0316696595262155e-67,gray,No
246,0.9700622607823809,0.7717755892980823,-0.19828667148429857,2.7136597386902123e-81,gray,No
247,0.9709510851722029,0.8293195640763322,-0.14163152109587063,1.768862446024794e-86,gray,No
249,0.7619030965646395,0.9329069488101783,0.17100385224553882,1.370679161169208e-151,gray,No
250,0.782359134717668,0.7926614844401704,0.010302349722502324,0.00026960040713382914,gray,No
251,0.5633396326373645,0.8374440813094034,0.27410444867203887,1.6131079828689092e-115,gray,No
252,0.8370831582427586,0.8892539675616448,0.05217080931888618,2.8615947194852943e-58,gray,No
259,0.8422724742768865,0.8808233904890986,0.03855091621221218,3.962033692299376e-42,gray,No
260,0.7773814344536172,0.7889025174509732,0.011521082997355991,9.294375113939779e-06,gray,No
261,0.8504380627357327,0.7639516539422256,-0.08648640879350711,4.8384124275859474e-49,gray,No
262,0.8718780550339724,0.7558566848468032,-0.11602137018716918,5.418573282521385e-61,gray,No
263,0.7924225266958119,0.8213917762805677,0.028969249584755774,4.435965812669175e-23,gray,No
265,0.812529495345302,0.8643759018481432,0.051846406502841114,6.434526968618631e-52,gray,No
266,0.8846298523323726,0.7220971692362478,-0.16253268309612479,7.249431470894295e-75,gray,No
267,0.6318979989874498,0.9133005282813248,0.281402529293875,8.98398969576781e-153,gray,No
268,0.8510197002492582,0.8130228173365901,-0.03799688291266812,7.958661864521958e-31,gray,No
269,0.759875521334236,0.7845144130734066,0.024638891739170665,1.5727164663262857e-14,gray,No
270,0.9616988166476196,0.7180754799454945,-0.2436233367021251,2.0644309871798356e-91,gray,No
271,0.8216980818175442,0.7221885401021345,-0.09950954171540971,1.1208938091659413e-52,gray,No
272,0.8689332862355849,0.7489009089710602,-0.12003237726452465,4.247402281979241e-56,gray,No
