treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
1123,0.7964026358900472,0.8657835189085571,0.06938088301850986,3.6376695590217994e-65,#B02425,No
1130,0.8298383785929893,0.8356729812618658,0.005834602668876587,0.0034263937541372178,#B02425,No
1136,0.900833137668819,0.9104830620707802,0.009649924401961218,7.586400322701567e-15,#B02425,No
1138,0.875227626906463,0.9122860504175208,0.0370584235110577,6.826180498336528e-60,#B02425,No
1179,0.7485514981494081,0.8122631343609804,0.06371163621157228,2.796536731821166e-47,#B02425,No
1186,0.8240273719273422,0.8325373797715759,0.008510007844233725,0.00034462420395380683,#B02425,No
1200,0.828958081436123,0.8851781313796888,0.056220049943565775,6.686462682328124e-57,#B02425,No
1204,0.8289182906645569,0.8354027118420558,0.0064844211774989224,0.0011874075543842908,#B02425,No
1210,0.7506061017236124,0.7600927777371098,0.009486676013497397,0.0011628801111433905,#B02425,No
1250,0.7809516403087615,0.7858560221327388,0.004904381823977233,0.042984932865218775,#B02425,No
1274,0.8866263486584876,0.9314166304389986,0.04479028178051103,3.9591069351508066e-92,#B02425,No
1281,0.8123962033862484,0.8626639307443575,0.05026772735810914,9.890534266136814e-52,#B02425,No
1284,0.9106208427892327,0.9332316308527274,0.022610788063494702,4.6374706655902006e-73,#B02425,No
1287,0.8863553356111747,0.9115474779757095,0.02519214236453471,8.278728312821866e-45,#B02425,No
1297,0.8283455363517017,0.8836982766553622,0.05535274030366044,2.157290328490908e-56,#B02425,No
1325,0.7348059625955928,0.7882600601951569,0.0534540975995641,4.92566695869209e-35,#B02425,No
1339,0.7810106681522739,0.8443068610380442,0.06329619288577026,2.773660575297565e-54,#B02425,No
1377,0.8431701271797111,0.8636864834877283,0.02051635630801718,7.739206214590806e-23,#B02425,No
1382,0.7578576922342245,0.7961035445589942,0.038245852324769736,1.4723951494697058e-26,#B02425,No
1385,0.8375347543967879,0.8880931598966465,0.05055840549985857,2.9048953673389397e-55,#B02425,No
1394,0.7340806992619184,0.7914331291675296,0.05735242990561118,2.583523275421174e-39,#B02425,No
1402,0.8641269399995898,0.8889236965562507,0.024796756556660915,2.3145544387911207e-32,#B02425,No
1413,0.7961205260994197,0.831332019254883,0.035211493155463236,7.063060094916408e-31,#B02425,No
1418,0.8180252763315091,0.8362867730313286,0.01826149669981947,6.139751676132098e-18,#B02425,No
1443,0.7872193772053243,0.8153539954018402,0.02813461819651586,4.795955543777701e-19,#B02425,No
1475,0.9136774601866573,0.9246406058304134,0.010963145643756111,5.598472606474986e-23,#B02425,No
1519,0.7640673412562102,0.7924032388223162,0.028335897566105994,2.198084252013233e-20,#B02425,No
