treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
547,0.8871913369322977,0.8859589160423853,-0.0012324208899123779,0.20315182853491698,gray,No
549,0.877566721063035,0.8957267754168238,0.018160054353788757,1.0,gray,No
552,0.6110508368186751,0.8669454892418481,0.255894652423173,1.0,gray,No
553,0.7653341155392319,0.795995081983292,0.030660966444060134,1.0,gray,No
554,0.4658332428434285,0.939856812169696,0.4740235693262675,1.0,gray,No
559,0.8158273404760944,0.8775914615956605,0.061764121119566084,1.0,gray,No
560,0.2676288218186243,0.91386644415762,0.6462376223389956,1.0,gray,No
564,0.9133403142224016,0.8434616083833013,-0.06987870583910027,3.6307931683302823e-56,gray,No
565,0.9173435217945726,0.8460650349866424,-0.07127848680793014,2.4174096451692545e-61,gray,No
567,0.7436879656779235,0.7275100134588095,-0.016177952219114,2.1207572594808592e-07,gray,No
570,0.7139963860631027,0.80086907678264,0.0868726907195373,1.0,gray,No
571,0.8477519240099977,0.7637286715032424,-0.08402325250675524,1.4073173028443022e-50,gray,No
573,0.6978979498285958,0.8139528698009795,0.11605491997238371,1.0,gray,No
574,0.7466070326136052,0.8164776658040325,0.0698706331904273,1.0,gray,No
580,0.8751548505972335,0.8365686297711076,-0.03858622082612595,2.7357557279157135e-36,gray,No
581,0.3689878146376779,0.8727775717670407,0.5037897571293628,1.0,gray,No
582,0.43476498388380336,0.8973481054860184,0.46258312160221504,1.0,gray,No
584,0.5515686170808928,0.8282919179385536,0.27672330085766084,1.0,gray,No
589,0.6844093631246189,0.788549159377613,0.10413979625299419,1.0,gray,No
595,0.7937618369692672,0.7581521759386317,-0.03560966103063545,1.5191621050272634e-24,gray,No
596,0.7422959047543151,0.9269776948641554,0.18468179010984032,1.0,gray,No
599,0.9746738187300326,0.8799719003738434,-0.09470191835618913,1.6066592340987603e-79,gray,No
600,0.8163413989055587,0.9036117620560595,0.08727036315050085,1.0,gray,No
601,0.722505588177361,0.9271735511918302,0.2046679630144692,1.0,gray,No
602,0.856216481888533,0.7966864403400835,-0.05953004154844954,1.961866741823187e-41,gray,No
604,0.7835568404151474,0.7877587908160595,0.004201950400912091,0.9278966380621665,gray,No
606,0.41396966206888974,0.9157122495374018,0.5017425874685121,1.0,gray,No
607,0.7538618375663664,0.8679753845166185,0.11411354695025211,1.0,gray,No
609,0.7970344758844657,0.794183468989694,-0.0028510068947716904,0.13697401012067784,gray,No
610,0.8083775012738575,0.9203525505991234,0.11197504932526581,1.0,gray,No
611,0.7625487055967252,0.8103560311386344,0.04780732554190925,1.0,gray,No
612,0.40657867488198024,0.8167071395047937,0.41012846462281344,1.0,gray,No
613,0.6092047742549286,0.7922294916759394,0.18302471742101079,1.0,gray,No
614,0.5277945574469339,0.8684767346768594,0.34068217722992544,1.0,gray,No
615,0.9346411265238569,0.9377742396217595,0.003133113097902651,0.9999999999357218,gray,No
616,0.6712158145123361,0.8238634730683023,0.15264765855596618,1.0,gray,No
617,0.9044653813512626,0.9371230533295837,0.032657671978321035,1.0,gray,No
624,0.5781334820008294,0.9125576272937692,0.33442414529293985,1.0,gray,No
632,0.8007563475041807,0.7438737572226995,-0.05688259028148113,1.1314175842832583e-32,gray,No
633,0.9204720035713413,0.893755410629639,-0.026716592941702255,3.421673152884572e-32,gray,No
638,0.6702459065176586,0.8702859806780116,0.20004007416035297,1.0,gray,No
640,0.6568893664404272,0.907221120560086,0.2503317541196588,1.0,gray,No
642,0.28117392608601177,0.9126075945297112,0.6314336684436994,1.0,gray,No
643,0.4416070030063766,0.9302311548947099,0.48862415188833325,1.0,gray,No
